,code_athlete,name,country_code,country,discipline,medal_type
10793,1976022,OSHOALA Asisat,NGR,Nigeria,Football,
10794,1976100,GARDINER Rija Vatomanga,MAD,Madagascar,Athletics,
10795,1976238,KALU Ezinne,NGR,Nigeria,Basketball,
10796,1976250,MINO Alberto,ECU,Ecuador,Table Tennis,
10797,1976306,POLAK Eleni-Klaoudia,GRE,Greece,Athletics,
10798,1976319,BICKEL Lena,SUI,Switzerland,Artistic Gymnastics,
10799,1976333,BURFORD Thalya,SUI,Switzerland,Cycling BMX Racing,
10800,1976398,CONDRAU Dominic,SUI,Switzerland,Rowing,
10801,1976404,FRIDELANCE Sylvain,SUI,Switzerland,Triathlon,
10802,1976411,LEKAMGE Dilhani,SRI,Sri Lanka,Athletics,
10803,1976416,ABRAHAM Tadesse,SUI,Switzerland,Athletics,
10804,1976419,AEBERHARD Nadine,SUI,Switzerland,Cycling BMX Racing,
10805,1976421,AHUMADA Raphael,SUI,Switzerland,Rowing,
10806,1976426,ANDRES Michelle,SUI,Switzerland,Cycling Track,
10807,1976431,ATCHO-JAQUIER Sarah,SUI,Switzerland,Athletics,
10808,1976436,BAERLOCHER Scott,SUI,Switzerland,Rowing,
10809,1976441,BAYARD Alexis,SUI,Switzerland,Fencing,
10810,1976442,BEHAR Tiago,SUI,Switzerland,Swimming,
10811,1976449,BISSEGGER Stefan,SUI,Switzerland,Cycling Road,
10812,1976452,BOEBNER Esmee,SUI,Switzerland,Beach Volleyball,
10813,1976455,BOLLIN Thierry,SUI,Switzerland,Swimming,
10814,1976458,BONVIN Julien,SUI,Switzerland,Athletics,
10815,1976460,BRIFFOD Adrien,SUI,Switzerland,Triathlon,
10816,1976465,BRUNNER Nina,SUI,Switzerland,Beach Volleyball,Bronze
10817,1976466,BRUNNER Patrick,SUI,Switzerland,Rowing,
10818,1976467,BRUNNER Pauline,SUI,Switzerland,Fencing,
10819,1976469,BURGI Celine,SUI,Switzerland,Athletics,
10820,1976473,BUTTI Cedric,SUI,Switzerland,Cycling BMX Racing,
10821,1976476,CHABBEY Elise,SUI,Switzerland,Cycling Road,
10822,1976479,CHRISTEN Nina,SUI,Switzerland,Shooting,
10823,1976480,CLAESSENS Zoe,SUI,Switzerland,Cycling BMX Racing,Bronze
10824,1976481,COLOMBO Elia,SUI,Switzerland,Sailing,
10825,1976486,DALLENBACH Alexandre,SUI,Switzerland,Modern Pentathlon,
10826,1976487,de PLANTA Arno,SUI,Switzerland,Sailing,
10827,1976489,DERRON Julie,SUI,Switzerland,Triathlon,Silver
10828,1976490,DESPLANCHES Jeremy,SUI,Switzerland,Swimming,
10829,1976491,DEVANTAY Charles,SUI,Switzerland,Athletics,
10830,1976496,DJAKOVIC Antonio,SUI,Switzerland,Swimming,
10831,1976497,DOUGOUD Martin,SUI,Switzerland,Canoe Slalom,
10832,1976500,DUCARROZ Nikita,SUI,Switzerland,Cycling BMX Freestyle,
10833,1976502,DUPRE Celia,SUI,Switzerland,Rowing,
10834,1976503,DUERR Christoph,SUI,Switzerland,Shooting,
10835,1976506,EHAMMER Simon,SUI,Switzerland,Athletics,
10836,1976507,EICH Daniel,SUI,Switzerland,Judo,
10837,1976512,FAHR Annina,SUI,Switzerland,Athletics,
10838,1976519,FLUECKIGER Mathias,SUI,Switzerland,Cycling Mountain Bike,
10839,1976524,FREI Sina,SUI,Switzerland,Cycling Mountain Bike,
10840,1976527,FREY Geraldine,SUI,Switzerland,Athletics,
10841,1976530,FUCHS Martin,SUI,Switzerland,Equestrian,
10842,1976534,GENDRE Vincent,SUI,Switzerland,Athletics,
10843,1976537,GIGER Yasmin,SUI,Switzerland,Athletics,
10844,1976538,GIRRBACH Joel,SUI,Switzerland,Golf,
10845,1976540,GIUBELLINI Luca,SUI,Switzerland,Artistic Gymnastics,
10846,1976541,GIUBELLINI Matteo,SUI,Switzerland,Artistic Gymnastics,
10847,1976544,GODEL Robin,SUI,Switzerland,Equestrian,
10848,1976545,GOGNIAT Audrey,SUI,Switzerland,Shooting,Bronze
10849,1976547,GOLUBIC Viktorija,SUI,Switzerland,Tennis,
10850,1976551,GUBELMANN Catia,SUI,Switzerland,Athletics,
10851,1976553,GUERDAT Steve,SUI,Switzerland,Equestrian,Silver
10852,1976556,GULICH Andrin,SUI,Switzerland,Rowing,Bronze
10853,1976562,HARTMANN Elena,SUI,Switzerland,Cycling Road,
10854,1976567,HIRSCHI Marc,SUI,Switzerland,Cycling Road,
10855,1976570,HUEBERLI Tanja,SUI,Switzerland,Beach Volleyball,Bronze
10856,1976571,HUESLER Salome,SUI,Switzerland,Athletics,
10857,1976752,BENCHADLI Nihed,ALG,Algeria,Rowing,
10858,1976755,JOSEPH Esther Elo,NGR,Nigeria,Athletics,
10859,1976773,AMENE Dubem,NGR,Nigeria,Athletics,
10860,1976786,MULLIN Gavin,IRL,Ireland,Rugby Sevens,
10861,1976843,BOONZAAIJER Janneke,NED,Netherlands,Equestrian,
10862,1976851,EMMEN Kim,NED,Netherlands,Equestrian,
10863,1976854,GAL Edward,NED,Netherlands,Equestrian,
10864,1976857,GREVE Willem,NED,Netherlands,Equestrian,
10865,1976860,de JONG Sanne,NED,Netherlands,Equestrian,
10866,1976863,KOOREMANS Raf,NED,Netherlands,Equestrian,
10867,1976864,van LIERE Dinja,NED,Netherlands,Equestrian,
10868,1976867,MINDERHOUD Hans Peter,NED,Netherlands,Equestrian,
10869,1976869,PEN Elaine,NED,Netherlands,Equestrian,
10870,1976873,SCHOLTENS Emmelie,NED,Netherlands,Equestrian,
10871,1976875,SMOLDERS Harrie,NED,Netherlands,Equestrian,
10872,1976879,van der VLEUTEN Maikel,NED,Netherlands,Equestrian,Bronze
10873,1976922,ADESHINA Temitope Simbiat,NGR,Nigeria,Athletics,
10874,1977055,EGOROV Vladimir,MKD,North Macedonia,Wrestling,
10875,1977075,NNAMDI Chinecherem,NGR,Nigeria,Athletics,
10876,1977095,CHOUGKAZ Nikos,GRE,Greece,Basketball,
10877,1977101,KONTOU Dimitra,GRE,Greece,Rowing,Bronze
10878,1977103,NTOUSKOS Stefanos,GRE,Greece,Rowing,
10879,1977111,WALKUP Thomas,GRE,Greece,Basketball,
10880,1977114,ANASTASIADOU Evangelia,GRE,Greece,Rowing,
10881,1977128,ABBAS Omar,SYR,Syria,Swimming,
10882,1977132,PAPAKONSTANTINOU Antonios,GRE,Greece,Rowing,Bronze
10883,1977147,MUSONDA Catherine,ZAM,Zambia,Football,
10884,1977148,BOURMPOU Christina,GRE,Greece,Rowing,
10885,1977153,GKAIDATZIS Petros,GRE,Greece,Rowing,Bronze
10886,1977159,FITSIOU Zoi,GRE,Greece,Rowing,Bronze
10887,1977161,FLOOD Stacey,IRL,Ireland,Rugby Sevens,
10888,1977174,DOUEIHY Simon,LBN,Lebanon,Swimming,
10889,1977180,BAKER Kathy,IRL,Ireland,Rugby Sevens,
10890,1977185,WATANABE Kiyomi,PHI,Philippines,Judo,
10891,1977192,EL HAJJ Lynn,LBN,Lebanon,Swimming,
10892,1977277,PAYNE Toni,NGR,Nigeria,Football,
10893,1977286,PAYNE Nicole,NGR,Nigeria,Football,
10894,1977314,PEYRE MITILLA Oscar Cyusa,RWA,Rwanda,Swimming,
10895,1977402,RUTTER Amber Jo,GBR,Great Britain,Shooting,Silver
10896,1977421,SZPERKIEWICZ Katarzyna,POL,Poland,Canoe Sprint,
10897,1977618,IRISHURA Lois Eliora,BDI,Burundi,Swimming,
10898,1977623,WILOMBE Mary,ZAM,Zambia,Football,
10899,1977633,MOCENACAGI Sevuloni,FIJ,Fiji,Rugby Sevens,Silver
10900,1977651,PLOCK Jonah,SUI,Switzerland,Rowing,
10901,1977658,JANZEN Aurelia-Maxima Katharina,SUI,Switzerland,Rowing,
10902,1977660,JAYET Maud,SUI,Switzerland,Sailing,
10903,1977663,JOHNER Melody,SUI,Switzerland,Equestrian,
10904,1977667,JOSEPH Jason,SUI,Switzerland,Athletics,
10905,1977670,JURT Anna,SUI,Switzerland,Modern Pentathlon,
10906,1977671,KAELIN Annik,SUI,Switzerland,Athletics,
10907,1977672,KAMBUNDJI Ditaji,SUI,Switzerland,Athletics,
10908,1977673,KAMBUNDJI Mujinga,SUI,Switzerland,Athletics,
10909,1977678,KELLER Alessandra,SUI,Switzerland,Cycling Mountain Bike,
10910,1977687,KORA Salome,SUI,Switzerland,Athletics,
10911,1977695,KUENG Stefan,SUI,Switzerland,Cycling Road,
10912,1977696,KUENZI Tobias,SUI,Switzerland,Badminton,
10913,1977698,LANGE Maurin,SUI,Switzerland,Rowing,
10914,1977699,LANGENEGGER Florian,SUI,Switzerland,Artistic Gymnastics,
10915,1977704,LEHMANN Sascha,SUI,Switzerland,Sport Climbing,
10916,1977707,LENGWILER Elena,SUI,Switzerland,Sailing,
10917,1977709,LEONE Chiara,SUI,Switzerland,Shooting,Gold
10918,1977715,LIECHTI Jasmin,SUI,Switzerland,Cycling Track,
10919,1977717,LIESS Nils,SUI,Switzerland,Swimming,
10920,1977724,LOETSCHER Lisa,SUI,Switzerland,Rowing,
10921,1977730,MAMIE Lisa,SUI,Switzerland,Swimming,
10922,1977733,MARQUART Simon,SUI,Switzerland,Cycling BMX Racing,
10923,1977736,MARX Alena,SUI,Switzerland,Canoe Slalom,
10924,1977745,MERMOD Yves,SUI,Switzerland,Sailing,
10925,1977750,METRAUX Morgane,SUI,Switzerland,Golf,
10926,1977753,MINDER Nadja,SUI,Switzerland,Equestrian,
10927,1977754,MITYUKOV Roman,SUI,Switzerland,Swimming,Bronze
10928,1977760,MOSER Angelica,SUI,Switzerland,Athletics,
10929,1977765,MUMENTHALER Timothe,SUI,Switzerland,Athletics,
10930,1977770,NDIAYE Binta,SUI,Switzerland,Judo,
10931,1977773,NIEDERBERGER Julia,SUI,Switzerland,Athletics,
10932,1977775,PELLAUD Rachel,SUI,Switzerland,Athletics,
10933,1977778,PETRUCCIANI Ricky,SUI,Switzerland,Athletics,
10934,1977781,POINTET Leonie,SUI,Switzerland,Athletics,
10935,1977782,PONTI Noe,SUI,Switzerland,Swimming,
10936,1977785,RAESS Jonas,SUI,Switzerland,Athletics,
10937,1977788,REAIS William,SUI,Switzerland,Athletics,
10938,1977804,ROEOESLI Roman,SUI,Switzerland,Rowing,Bronze
10939,1977805,ROSAMILIA Valentina,SUI,Switzerland,Athletics,
10940,1977808,ROTH Tim,SUI,Switzerland,Rowing,
10941,1977810,RUEEGG Noemi,SUI,Switzerland,Cycling Road,
10942,1977821,OCHONOGOR Prestina Oluchi,NGR,Nigeria,Athletics,
10943,1977826,SCHNEITER Sebastien,SUI,Switzerland,Sailing,
10944,1977829,BEKELE Helen,SUI,Switzerland,Athletics,
10945,1977839,SCHAR Cathia,SUI,Switzerland,Triathlon,
10946,1977842,SCHAETZLE Kai,SUI,Switzerland,Rowing,
10947,1977843,SCHAEUBLE Jan,SUI,Switzerland,Rowing,
10948,1977847,SCHLUMPF Fabienne,SUI,Switzerland,Athletics,
10949,1977850,SCHMITZ Edouard,SUI,Switzerland,Equestrian,
10950,1977854,SCHUERCH Joel,SUI,Switzerland,Rowing,
10951,1977856,SCHURTER Nino,SUI,Switzerland,Cycling Mountain Bike,
10952,1977857,SCHWEIZER Fabienne,SUI,Switzerland,Rowing,
10953,1977858,SCHWIZER Pius,SUI,Switzerland,Equestrian,
10954,1977859,SEIFERT Noe,SUI,Switzerland,Artistic Gymnastics,
10955,1977860,SEITZ Aline,SUI,Switzerland,Cycling Track,
10956,1977861,SENN Giulia,SUI,Switzerland,Athletics,
10957,1977863,SERHANI Taha,SUI,Switzerland,Artistic Gymnastics,
10958,1977865,SIEGENTHALER Maja,SUI,Switzerland,Sailing,
10959,1977867,SOLARI Jason,SUI,Switzerland,Shooting,
10960,1977868,SPITZ Lionel,SUI,Switzerland,Athletics,
10961,1977870,STADELMANN Jenjira,SUI,Switzerland,Badminton,
10962,1977871,STEINER Filib,SUI,Switzerland,Cycling BMX Racing,
10963,1977873,STOCKLIN Pascale,SUI,Switzerland,Athletics,
10964,1977878,STUDER Max,SUI,Switzerland,Triathlon,
10965,1977879,STUMP Nils,SUI,Switzerland,Judo,
10966,1977880,SUTER Andrina,SUI,Switzerland,Equestrian,
10967,1977882,SVENSSON Felix,SUI,Switzerland,Athletics,
10968,1977891,VALENZUELA Albane,SUI,Switzerland,Golf,
10969,1977894,VERGE-DEPRE Zoe,SUI,Switzerland,Beach Volleyball,
10970,1977897,VOGEL Alex,SUI,Switzerland,Cycling Track,
10971,1977899,VOGG Felix,SUI,Switzerland,Equestrian,
10972,1977906,WALKER Pascale,SUI,Switzerland,Rowing,
10973,1977908,WAWRINKA Stan,SUI,Switzerland,Tennis,
10974,1977910,WERNLI Lena,SUI,Switzerland,Athletics,
10975,1977911,WERRO Audrey,SUI,Switzerland,Athletics,
10976,1977912,WESTERMANN Simon,SUI,Switzerland,Triathlon,
10977,1977921,ZANETTI Linda,SUI,Switzerland,Cycling Road,
10978,1977926,JOHNSON-THOMPSON Katarina,GBR,Great Britain,Athletics,Silver
10979,1977927,KIPLANGAT Victor,UGA,Uganda,Athletics,
10980,1977948,WILLIAMS Stephen,GBR,Great Britain,Cycling Road,
10981,1977960,NANYONDO Winnie,UGA,Uganda,Athletics,
10982,1977963,UCHEIBE Christy,NGR,Nigeria,Football,
10983,1978047,CORCORAN Michaela,IRL,Ireland,Canoe Slalom,
10984,1978055,OBIENA Ernest John,PHI,Philippines,Athletics,
10985,1978067,FAY Brian,IRL,Ireland,Athletics,
10986,1978106,GANIRA Belly-Cresus,BDI,Burundi,Swimming,
10987,1978492,SALEH Aliaa,EGY,Egypt,Rhythmic Gymnastics,
10988,1978514,SOBEIH Amina,EGY,Egypt,Rhythmic Gymnastics,
10989,1978541,RAMADAN Abeer,EGY,Egypt,Rhythmic Gymnastics,
10990,1978642,LOMANI Kolora,FIJ,Fiji,Rugby Sevens,
10991,1978663,PAGDANGANAN Bianca,PHI,Philippines,Golf,
10992,1978759,WHITEBOOI Geronay,RSA,South Africa,Judo,
10993,1978973,ALMUDHAF Khaled,KUW,Kuwait,Shooting,
10994,1978995,UWIHOREYE Tufaha,RWA,Rwanda,Fencing,
10995,1979019,IVANCHENKO Alena,AIN,AIN,Cycling Road,
10996,1979050,SYRITSA Gleb,AIN,AIN,Cycling Road,
10997,1979109,KOROVASHKOV Alexey,AIN,AIN,Canoe Sprint,
10998,1979110,PETROV Zakhar,AIN,AIN,Canoe Sprint,
10999,1979114,ROMASENKO Olesia,AIN,AIN,Canoe Sprint,
11000,1979168,MAHER Ben,GBR,Great Britain,Equestrian,Gold
11001,1979597,CESARINI Giorgia,SMR,San Marino,Archery,
11002,1979680,NAJAFOV Yashar,AZE,Azerbaijan,Judo,
11003,1979712,VESNINA Elena,AIN,AIN,Tennis,
11004,1979715,KOTOV Pavel,AIN,AIN,Tennis,
11005,1979718,SAFIULLIN Roman,AIN,AIN,Tennis,
11006,1979721,ALEXANDROVA Ekaterina,AIN,AIN,Tennis,
11007,1979732,SHNAIDER Diana,AIN,AIN,Tennis,Silver
11008,1979734,ANDREEVA Mirra,AIN,AIN,Tennis,Silver
11009,1979738,MEDVEDEV Daniil,AIN,AIN,Tennis,
11010,1979817,MARCIAL Eumir Felix,PHI,Philippines,Boxing,
11011,1979870,VILLEGAS Aira,PHI,Philippines,Boxing,Bronze
11012,1979881,PAALAM Carlo,PHI,Philippines,Boxing,
11013,1979904,PETECIO Nesthy,PHI,Philippines,Boxing,Bronze
11014,1979929,BACYADAN Hergie,PHI,Philippines,Boxing,
11015,1980008,SHRESTHA PRADHAN Manita,NEP,Nepal,Judo,
11016,1980033,CHACON Mariandree,GUA,Guatemala,Athletics,
11017,1980109,JAMES-KING Malik,JAM,Jamaica,Athletics,
11018,1980115,KIM Mi Rae,PRK,DPR Korea,Diving,Bronze
11019,1980115,KIM Mi Rae,PRK,DPR Korea,Diving,Silver
11020,1980116,JO Jin Mi,PRK,DPR Korea,Diving,Silver
11021,1980119,IM Yong Myong,PRK,DPR Korea,Diving,
11022,1980122,HAN Il Ryong,PRK,DPR Korea,Athletics,
11023,1980125,PANG Cholmi,PRK,DPR Korea,Boxing,Bronze
11024,1980126,WON Ungyong,PRK,DPR Korea,Boxing,
11025,1980135,AN Chang Ok,PRK,DPR Korea,Artistic Gymnastics,
11026,1980140,MUN Song Hui,PRK,DPR Korea,Judo,
11027,1980141,PYON Song Gyong,PRK,DPR Korea,Table Tennis,
11028,1980142,KIM Kum Yong,PRK,DPR Korea,Table Tennis,Silver
11029,1980143,RI Jong Sik,PRK,DPR Korea,Table Tennis,Silver
11030,1980149,CHOE Hyo Gyong,PRK,DPR Korea,Wrestling,Bronze
11031,1980152,PAK Sol Gum,PRK,DPR Korea,Wrestling,
11032,1980153,RI Se Ung,PRK,DPR Korea,Wrestling,Bronze
11033,1980161,THOMPSON Kishane,JAM,Jamaica,Athletics,Silver
11034,1980201,BLADTCEVA Anzhela,AIN,AIN,Trampoline Gymnastics,
11035,1980226,MORIS Lucia,SSD,South Sudan,Athletics,
11036,1980230,MANIZABAYO Eric,RWA,Rwanda,Cycling Road,
11037,1980244,CISSET Mohamed,MLI,Mali,Football,
11038,1980454,INGABIRE Diane,RWA,Rwanda,Cycling Road,
11039,1980471,GUEM Abraham,SSD,South Sudan,Athletics,
11040,1980485,SAGAIPOV Caramnob,LBN,Lebanon,Judo,
11041,1980513,KISSA Stephen,UGA,Uganda,Athletics,
11042,1980555,KWEMOI Andrew Rotich,UGA,Uganda,Athletics,
11043,1980587,FUSEINI Ibrahim,GHA,Ghana,Athletics,
11044,1980700,VALZONIS Megan,USA,United States,Hockey,
11045,1980754,CHELIMO Oscar,UGA,Uganda,Athletics,
11046,1980759,BOTSIO Isaac,GHA,Ghana,Athletics,
11047,1980783,SAMINU Abdul-Rasheed,GHA,Ghana,Athletics,
11048,1980789,CHEMUTAI Leonard,UGA,Uganda,Athletics,
11049,1980815,VLAH Aleks,SLO,Slovenia,Handball,
11050,1980818,PAJENK Alen,SLO,Slovenia,Volleyball,
11051,1980822,VARAGIC Alja,SLO,Slovenia,Handball,
11052,1980825,PANDZIC Amra,SLO,Slovenia,Handball,
11053,1980826,ABINA Ana,SLO,Slovenia,Handball,
11054,1980827,BELAC Ana,SLO,Slovenia,Golf,
11055,1980829,GROS Ana,SLO,Slovenia,Handball,
11056,1980833,LESKI Andreja,SLO,Slovenia,Judo,Gold
11057,1980835,HORVAT Anita,SLO,Slovenia,Athletics,
11058,1980838,POGACNIK Anka,SLO,Slovenia,Judo,
11059,1980847,LAZOVIC Barbara,SLO,Slovenia,Handball,
11060,1980848,SAVSEK Benjamin,SLO,Slovenia,Canoe Slalom,
11061,1980851,BLAGOTINSEK Blaz,SLO,Slovenia,Handball,
11062,1980852,JANC Blaz,SLO,Slovenia,Handball,
11063,1980857,MACKOVSEK Borut,SLO,Slovenia,Handball,
11064,1980863,JORGIC Darko,SLO,Slovenia,Table Tennis,
11065,1980864,BOMBAC Dean,SLO,Slovenia,Handball,
11066,1980865,VINCIC Dejan,SLO,Slovenia,Volleyball,
11067,1980867,KOZUL Deni,SLO,Slovenia,Table Tennis,
11068,1980870,DAJIC Dijana,SLO,Slovenia,Handball,
11069,1980872,NOVAK Domen,SLO,Slovenia,Cycling Road,
11070,1980875,VEDENEEVA Ekaterina,SLO,Slovenia,Rhythmic Gymnastics,
11071,1980877,OMOREGIE Elizabeth,SLO,Slovenia,Handball,
11072,1980879,ABINA Ema,SLO,Slovenia,Handball,
11073,1980880,HRVATIN Ema,SLO,Slovenia,Handball,
11074,1980882,MARINIC Enej,SLO,Slovenia,Judo,
11075,1980884,BUJAK Eugenia,SLO,Slovenia,Cycling Road,
11076,1980886,TERCELJ Eva,SLO,Slovenia,Canoe Slalom,
11077,1980887,HOCEVAR Eva Alina,SLO,Slovenia,Canoe Slalom,
11078,1980900,ROPRET Gregor,SLO,Slovenia,Volleyball,
11079,1980902,ZVEGELJ Isak Ivan,SLO,Slovenia,Rowing,
11080,1980935,THORPE Isabelle,GBR,Great Britain,Artistic Swimming,Silver
11081,1981010,CHESANG Stella,UGA,Uganda,Athletics,
11082,1981039,COETZEE Miranda Charlene,RSA,South Africa,Athletics,
11083,1981046,CHEPTEGEI Rebecca,UGA,Uganda,Athletics,
11084,1981054,WILDSCHUTT Adriaan,RSA,South Africa,Athletics,
11085,1981055,SIMBINE Akani,RSA,South Africa,Athletics,Silver
11086,1981058,DAMBILE Sinesipho,RSA,South Africa,Athletics,
11087,1981059,MASWANGANYI Shaun,RSA,South Africa,Athletics,Silver
11088,1981060,RICHARDSON Benjamin,RSA,South Africa,Athletics,Silver
11089,1981061,van NIEKERK Wayde,RSA,South Africa,Athletics,
11090,1981066,NENE Zakithi,RSA,South Africa,Athletics,
11091,1981067,PILLAY Lythe,RSA,South Africa,Athletics,
11092,1981068,MOKOKA Stephen,RSA,South Africa,Athletics,
11093,1981069,STEYN Gerda,RSA,South Africa,Athletics,
11094,1981070,ISAACS Gardeo,RSA,South Africa,Athletics,
11095,1981071,MPHAHLELE Ryan,RSA,South Africa,Athletics,
11096,1981072,SEKGODISO Prudence,RSA,South Africa,Athletics,
11097,1981073,van VUUREN Jovan,RSA,South Africa,Athletics,
11098,1981075,TSHITE Tshepo,RSA,South Africa,Athletics,
11099,1981077,van ZYL Irvette,RSA,South Africa,Athletics,
11100,1981079,GELDENHUYS Zeney,RSA,South Africa,Athletics,
11101,1981081,JOHNSON Cheswill,RSA,South Africa,Athletics,
11102,1981083,PRINSLOO Francois,RSA,South Africa,Athletics,
11103,1981084,OLDKNOW Cian,RSA,South Africa,Athletics,
11104,1981085,van DYK Jo-Ane,RSA,South Africa,Athletics,Silver
11105,1981088,FOURIE Marione,RSA,South Africa,Athletics,
11106,1981089,JOSEPH Rogail,RSA,South Africa,Athletics,
11107,1981090,RAATS Brian,RSA,South Africa,Athletics,
11108,1981092,BLIGNAUT Kyle,RSA,South Africa,Athletics,
11109,1981096,GELANT Elroy,RSA,South Africa,Athletics,
11110,1981099,HOGAN Victor,RSA,South Africa,Athletics,
11111,1981103,NORTJE Antonie Matthys,RSA,South Africa,Athletics,
11112,1981119,BOZIC Jakob,SLO,Slovenia,Sailing,
11113,1981124,KOZAMERNIK Jan,SLO,Slovenia,Volleyball,
11114,1981126,TRATNIK Jan,SLO,Slovenia,Cycling Road,
11115,1981130,KOVACIC Jani,SLO,Slovenia,Volleyball,
11116,1981131,GARNBRET Janja,SLO,Slovenia,Sport Climbing,Gold
11117,1981132,SEGEL Janja,SLO,Slovenia,Swimming,
11118,1981143,DOLENEC Jure,SLO,Slovenia,Handball,
11119,1981149,KAJZER Kaja,SLO,Slovenia,Judo,
11120,1981151,FAIN Katja,SLO,Slovenia,Swimming,
11121,1981154,LUKAN Klara,SLO,Slovenia,Athletics,
11122,1981156,CEBULJ Klemen,SLO,Slovenia,Volleyball,
11123,1981157,FERLIN Klemen,SLO,Slovenia,Handball,
11124,1981160,CEH Kristjan,SLO,Slovenia,Athletics,
11125,1981167,APOSTOLOVSKI Lia,SLO,Slovenia,Athletics,
11126,1981168,PLETIKOS Lin,SLO,Slovenia,Sailing,
11127,1981169,ERZEN Lina,SLO,Slovenia,Sailing,
11128,1981171,HRIBAR Lucija,SLO,Slovenia,Artistic Gymnastics,
11129,1981180,MEZGEC Luka,SLO,Slovenia,Cycling Road,
11130,1981181,POTOCAR Luka,SLO,Slovenia,Sport Climbing,
11131,1981185,SVETIK Maja,SLO,Slovenia,Handball,
11132,1981186,VOJNOVIC Maja,SLO,Slovenia,Handball,
11133,1981195,STANGAR Marusa,SLO,Slovenia,Judo,
11134,1981196,GABER Matej,SLO,Slovenia,Handball,
11135,1981197,MOHORIC Matej,SLO,Slovenia,Cycling Road,
11136,1981202,GUCEK Matic Ian,SLO,Slovenia,Athletics,
11137,1981204,LOBNIK Metka,SLO,Slovenia,Judo,
11138,1981206,KRAMPL Mia,SLO,Slovenia,Sport Climbing,
11139,1981214,ZARABEC Miha,SLO,Slovenia,Handball,
11140,1981224,CHEPTOYEK Joy,UGA,Uganda,Athletics,
11141,1981295,MAWDSLEY Sharlene,IRL,Ireland,Athletics,
11142,1981375,GALLAGHER Jude,IRL,Ireland,Boxing,
11143,1981393,JONES Terrence,BAH,Bahamas,Athletics,
11144,1981397,SHEIKHALIZADEHKHANGHAH Mariam,AZE,Azerbaijan,Swimming,
11145,1981426,VALCOURT Javonya,BAH,Bahamas,Athletics,
11146,1981463,LJEPOJA Natasa,SLO,Slovenia,Handball,
11147,1981464,FILIPIC Neja,SLO,Slovenia,Athletics,
11148,1981466,CEHTE Nejc,SLO,Slovenia,Handball,
11149,1981468,CERNIGOJ Nena,SLO,Slovenia,Handball,
11150,1981469,KLANCAR Neza,SLO,Slovenia,Swimming,
11151,1981471,MUJANOVIC Nik,SLO,Slovenia,Volleyball,
11152,1981475,KOSTANJSEK Nina,SLO,Slovenia,Rowing,
11153,1981476,SPREITZER Nina,SLO,Slovenia,Handball,
11154,1981479,DIVKOVIC Patrik,SLO,Slovenia,Taekwondo,
11155,1981480,HRIBAR Peter,SLO,Slovenia,Table Tennis,
11156,1981481,KAUZER Peter,SLO,Slovenia,Canoe Slalom,
11157,1981485,BABNIK Pia,SLO,Slovenia,Golf,
11158,1981495,MOZIC Rok,SLO,Slovenia,Volleyball,
11159,1981502,BOSKAN Saso,SLO,Slovenia,Swimming,
11160,1981504,STALEKAR Saso,SLO,Slovenia,Volleyball,
11161,1981513,JOVICIC Stas,SLO,Slovenia,Handball,
11162,1981519,MAVSAR Tamara,SLO,Slovenia,Handball,
11163,1981521,ZAKELJ Tanja,SLO,Slovenia,Cycling Mountain Bike,
11164,1981530,KODRIN Tilen,SLO,Slovenia,Handball,
11165,1981537,MRAK Tina,SLO,Slovenia,Sailing,
11166,1981538,SUTEJ Tina,SLO,Slovenia,Athletics,
11167,1981540,URNAUT Tine,SLO,Slovenia,Volleyball,
11168,1981546,PINTAR Tjasa,SLO,Slovenia,Swimming,
11169,1981547,STANKO Tjasa,SLO,Slovenia,Handball,
11170,1981548,STERN Toncek,SLO,Slovenia,Volleyball,
11171,1981549,VODISEK Toni,SLO,Slovenia,Sailing,Silver
11172,1981553,LESJAK Urban,SLO,Slovenia,Handball,
11173,1981556,KASTELIC Urh,SLO,Slovenia,Handball,
11174,1981558,PLANINSIC Uros,SLO,Slovenia,Volleyball,
11175,1981564,PINTAR Urska,SLO,Slovenia,Cycling Road,
11176,1981567,KLEMENCIC Valentina,SLO,Slovenia,Handball,
11177,1981581,ZELKO Zan Luka,SLO,Slovenia,Sailing,
11178,1981582,PINTARIC Zana,SLO,Slovenia,Archery,
11179,1981585,RAVNIKAR Ziga,SLO,Slovenia,Archery,
11180,1981587,STERN Ziga,SLO,Slovenia,Volleyball,
11181,1981595,ANDO Elreen Ann,PHI,Philippines,Weightlifting,
11182,1981596,SARNO Vanessa,PHI,Philippines,Weightlifting,
11183,1981600,CENIZA John Febuar,PHI,Philippines,Weightlifting,
11184,1981602,CABANG John,PHI,Philippines,Athletics,
11185,1981603,HOFFMAN Lauren,PHI,Philippines,Athletics,
11186,1981760,JAFAROV Hasrat,AZE,Azerbaijan,Wrestling,Bronze
11187,1981764,MULLINGS Ken,BAH,Bahamas,Athletics,
11188,1981766,McCOY Wanya,BAH,Bahamas,Athletics,
11189,1981775,SULEYMANOV Sanan,AZE,Azerbaijan,Wrestling,
11190,1981785,MAGOMEDOV Magomedkhan,AZE,Azerbaijan,Wrestling,Bronze
11191,1981864,MORSCHEL Heinz,DOM,Dominican Republic,Football,
11192,1982069,LOGANIMASI Ponipate,FIJ,Fiji,Rugby Sevens,Silver
11193,1982106,de LUCAS Luiyi,DOM,Dominican Republic,Football,
