,code,current,name,name_short,name_tv,gender,function,country_code,country,country_long,nationality,nationality_long,nationality_code,height,weight,disciplines,events,birth_date
63,1535361,True,ALCOCER Dalia,ALCOCER D,Dalia ALCOCER,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Rhythmic Gymnastics'],['Group All-Around'],2004-01-02
64,1535362,True,GUTIERREZ Julia,GUTIERREZ J,Julia GUTIERREZ,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Rhythmic Gymnastics'],['Group All-Around'],2007-09-13
65,1535363,True,HERNANDEZ Emiliano,HERNANDEZ E,Emiliano HERNANDEZ,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Modern Pentathlon'],"[""Men's Individual""]",1998-01-27
66,1535364,True,CARRILLO Duilio,CARRILLO D,Duilio CARRILLO,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Modern Pentathlon'],"[""Men's Individual""]",1997-03-24
67,1535365,True,OLIVER Mayan,OLIVER M,Mayan OLIVER,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Modern Pentathlon'],"[""Women's Individual""]",1993-07-11
68,1535366,True,SANSORES Carlos,SANSORES C,Carlos SANSORES,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Taekwondo'],['Men +80kg'],1997-06-25
69,1535367,True,SOUZA Daniela Paola,SOUZA DP,Daniela Paola SOUZA,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Taekwondo'],['Women -49kg'],1999-08-27
70,1535368,True,CLELAND QUINONEZ Alan,CLELAND QUINONEZ A,Alan CLELAND QUINONEZ,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Surfing'],['Men'],2002-06-19
71,1535373,True,GRIGORIAN Aram,GRIGORIAN A,Aram GRIGORIAN,Male,Athlete,UAE,UA Emirates,United Arab Emirates,UA Emirates,United Arab Emirates,UAE,0.0,0.0,['Judo'],['Men -90 kg'],1998-06-09
72,1535374,True,KOSTOEV Dzhafar,KOSTOEV D,Dzhafar KOSTOEV,Male,Athlete,UAE,UA Emirates,United Arab Emirates,UA Emirates,United Arab Emirates,UAE,0.0,0.0,['Judo'],['Men -100 kg'],1999-04-28
73,1535375,True,MAGOMEDOMAROV Magomedomar,MAGOMEDOMAROV M,Magomedomar MAGOMEDOMAROV,Male,Athlete,UAE,UA Emirates,United Arab Emirates,UA Emirates,United Arab Emirates,UAE,0.0,0.0,['Judo'],['Men +100 kg'],2001-04-10
74,1535376,True,TATALASHVILI Nugzari,TATALASHVILI N,Nugzari TATALASHVILI,Male,Athlete,UAE,UA Emirates,United Arab Emirates,UA Emirates,United Arab Emirates,UAE,0.0,0.0,['Judo'],['Men -81 kg'],1990-03-20
75,1535383,True,BISHRELT Khorloodoi,BISHRELT K,Khorloodoi BISHRELT,Female,Athlete,UAE,UA Emirates,United Arab Emirates,UA Emirates,United Arab Emirates,UAE,0.0,0.0,['Judo'],['Women -52 kg'],1998-05-29
76,1535385,True,HOUSSEIN Alexandre,HOUSSEIN A,Alexandre HOUSSEIN,Male,Athlete,DJI,Djibouti,Djibouti,Djibouti,Djibouti,DJI,0.0,0.0,['Judo'],['Men -73 kg'],1998-03-28
77,1535395,True,AL SAYEGH Safia,AL SAYEGH S,Safia AL SAYEGH,Female,Athlete,UAE,UA Emirates,United Arab Emirates,UA Emirates,United Arab Emirates,UAE,0.0,0.0,['Cycling Road'],"[""Women's Road Race""]",2001-09-23
78,1535420,True,VALENCIA Alejandra,VALENCIA A,Alejandra VALENCIA,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Archery'],"[""Women's Individual"", ""Women's Team"", 'Mixed Team']",1994-10-17
79,1535429,True,RUIZ Angela,RUIZ A,Angela RUIZ,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Archery'],"[""Women's Individual"", ""Women's Team""]",2006-07-28
80,1535430,True,GRANDE Matias,GRANDE M,Matias GRANDE,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Archery'],"[""Men's Individual"", ""Men's Team"", 'Mixed Team']",2004-04-26
81,1535433,True,PRIETO Marcela,PRIETO M,Marcela PRIETO,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Cycling Road'],"[""Women's Road Race""]",1992-03-11
82,1535438,True,RAMIREZ RAMOS Edson Ismael,RAMIREZ RAMOS EI,Edson Ismael RAMIREZ RAMOS,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Shooting'],"['10m Air Rifle Men', '10m Air Rifle Mixed Team']",2000-07-10
83,1535439,True,RODRIGUEZ Gabriela,RODRIGUEZ G,Gabriela RODRIGUEZ,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Shooting'],['Skeet Women'],1996-12-12
84,1535440,True,ZAVALA VAZQUEZ Alejandra,ZAVALA VAZQUEZ A,Alejandra ZAVALA VAZQUEZ,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Shooting'],"['10m Air Pistol Women', '25m Pistol Women']",1984-06-16
85,1535441,True,QUEZADA MARQUEZ Carlos,QUEZADA MARQUEZ C,Carlos QUEZADA MARQUEZ,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Shooting'],"['10m Air Rifle Men', '50m Rifle 3 Positions Men']",1999-10-21
86,1535442,True,PENAFLOR MOYSEN Aram Michell,PENAFLOR MOYSEN AM,Aram Michell PENAFLOR MOYSEN,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Triathlon'],"[""Men's Individual""]",1999-03-11
87,1535444,True,REINOSO Sofia,REINOSO S,Sofia REINOSO,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Canoe Slalom'],"[""Women's Kayak Single"", ""Women's Kayak Cross""]",1996-10-23
88,1535448,True,BRIONES FRAGOZA Beatriz,BRIONES FRAGOZA B,Beatriz BRIONES FRAGOZA,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Canoe Sprint'],"[""Women's Kayak Single 500m"", ""Women's Kayak Double 500m""]",1999-02-10
89,1535449,True,ALANIS MORALES Karina,ALANIS MORALES K,Karina ALANIS MORALES,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Canoe Sprint'],"[""Women's Kayak Single 500m"", ""Women's Kayak Double 500m""]",1993-12-09
90,1535505,True,LINARES Natalia,LINARES N,Natalia LINARES,Female,Athlete,COL,Colombia,Colombia,Colombia,Colombia,COL,171.0,0.0,['Athletics'],"[""Women's Long Jump""]",2003-01-03
91,1535506,True,LONGA Ronal,LONGA R,Ronal LONGA,Male,Athlete,COL,Colombia,Colombia,Colombia,Colombia,COL,183.0,0.0,['Athletics'],"[""Men's 100m""]",2004-06-30
92,1535511,True,RUIZ HURTADO Flor Denis,RUIZ HURTADO FD,Flor Denis RUIZ HURTADO,Female,Athlete,COL,Colombia,Colombia,Colombia,Colombia,COL,175.0,0.0,['Athletics'],"[""Women's Javelin Throw""]",1991-01-29
93,1535512,True,ORJUELA Angie,ORJUELA A,Angie ORJUELA,Female,Athlete,COL,Colombia,Colombia,Colombia,Colombia,COL,158.0,0.0,['Athletics'],"[""Women's Marathon""]",1989-05-09
94,1535513,True,RENTERIA RENTERIA Tatiana,RENTERIA RENTERIA,Tatiana RENTERIA RENTERIA,Female,Athlete,COL,Colombia,Colombia,Colombia,Colombia,COL,0.0,0.0,['Wrestling'],"[""Women's Freestyle 76kg""]",2000-12-22
95,1535514,True,VALDES PANA Angie Paola,VALDES PANA AP,Angie Paola VALDES PANA,Female,Athlete,COL,Colombia,Colombia,Colombia,Colombia,COL,165.0,0.0,['Boxing'],"[""Women's 60kg""]",2000-07-14
96,1535522,True,ARBOLEDA MENDOZA Valeria,ARBOLEDA MENDOZA V,Valeria ARBOLEDA MENDOZA,Female,Athlete,COL,Colombia,Colombia,Colombia,Colombia,COL,164.0,0.0,['Boxing'],"[""Women's 57kg""]",2002-04-13
97,1535524,True,BOLANOS LOPEZ Victor,BOLANOS LOPEZ V,Victor BOLANOS LOPEZ,Male,Athlete,COL,Colombia,Colombia,Colombia,Colombia,COL,0.0,0.0,['Sailing'],"[""Men's Kite""]",1994-09-19
98,1535609,True,ABDOLI Samyar,ABDOLI S,Samyar ABDOLI,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0.0,0.0,['Swimming'],"[""Men's 100m Freestyle""]",2002-12-25
99,1535660,True,SIMWAKA Asimenye,SIMWAKA A,Asimenye SIMWAKA,Female,Athlete,MAW,Malawi,Malawi,Malawi,Malawi,MAW,168.0,0.0,['Athletics'],"[""Women's 100m""]",1997-08-08
100,1535693,True,AL MARZOOQI Omar Abdul Aziz,AL MARZOOQI OAA,Omar Abdul Aziz AL MARZOOQI,Male,Athlete,UAE,UA Emirates,United Arab Emirates,UA Emirates,United Arab Emirates,UAE,0.0,0.0,['Equestrian'],"['Jumping Individual', 'Jumping Team']",2003-03-28
101,1535729,True,SERRANO Franco,SERRANO F,Franco SERRANO,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0.0,0.0,['Modern Pentathlon'],"[""Men's Individual""]",2000-11-22
102,1535766,True,KUMEL SAADI,KUMEL SAADI,KUMEL SAADI,Male,Athlete,IRQ,Iraq,Iraq,Iraq,Iraq,IRQ,191.0,0.0,['Football'],['Men'],2004-08-19
103,1535776,True,JOSEF AL IMAM,JOSEF AL IMAM,JOSEF AL IMAM,Male,Athlete,IRQ,Iraq,Iraq,Iraq,Iraq,IRQ,182.0,0.0,['Football'],['Men'],2004-07-27
104,1535804,True,MUNTADHER ABDULAMEER,MUNTADHER ABDULAM,MUNTADHER ABDULAMEER,Male,Athlete,IRQ,Iraq,Iraq,Iraq,Iraq,IRQ,165.0,0.0,['Football'],['Men'],2001-10-06
105,1535805,True,MUNTADHER MOHAMMED,MUNTADHER MOHAMMED,MUNTADHER MOHAMMED,Male,Athlete,IRQ,Iraq,Iraq,Iraq,Iraq,IRQ,170.0,0.0,['Football'],['Men'],2001-06-05
106,1535852,True,MAEDER Maximilian,MAEDER M,Maximilian MAEDER,Male,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,0.0,0.0,['Sailing'],"[""Men's Kite""]",2006-09-12
107,1535853,True,LO Ryan,LO R,Ryan LO,Male,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,0.0,0.0,['Sailing'],"[""Men's Dinghy""]",1997-02-26
108,1535854,True,SIM En Yi Letitia,SIM EYL,En Yi Letitia SIM,Female,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,0.0,0.0,['Swimming'],"[""Women's 100m Breaststroke"", ""Women's 200m Breaststroke"", ""Women's 4 x 100m Medley Relay""]",2003-03-03
109,1535856,True,TAN Jonathan Eu Jin,TAN JEJ,Jonathan Eu Jin TAN,Male,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,0.0,0.0,['Swimming'],"[""Men's 100m Freestyle"", ""Men's 50m Freestyle""]",2002-03-11
110,1535858,True,PEREIRA Veronica Shanti,PEREIRA VS,Veronica Shanti PEREIRA,Female,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,164.0,0.0,['Athletics'],"[""Women's 100m"", ""Women's 200m""]",1996-09-20
111,1535910,True,ZAID TAHSEEN,ZAID TAHSEEN,ZAID TAHSEEN,Male,Athlete,IRQ,Iraq,Iraq,Iraq,Iraq,IRQ,187.0,0.0,['Football'],['Men'],2001-01-29
112,1535913,True,HUSSEIN AMER,HUSSEIN AMER,HUSSEIN AMER,Male,Athlete,IRQ,Iraq,Iraq,Iraq,Iraq,IRQ,182.0,0.0,['Football'],['Men'],2002-04-28
113,1535914,True,ANAK LISES Bertrand Rhodict,ANAK LISES BR,Bertrand Rhodict ANAK LISES,Male,Athlete,MAS,Malaysia,Malaysia,Malaysia,Malaysia,MAS,0.0,0.0,['Diving'],"[""Men's 10m Platform""]",2005-05-28
114,1535916,True,HUSSEIN LAWEND,HUSSEIN LAWEND,HUSSEIN LAWEND,Male,Athlete,IRQ,Iraq,Iraq,Iraq,Iraq,IRQ,180.0,0.0,['Football'],['Men'],2001-01-20
115,1535918,True,WONG Guanjie Johnathan,WONG GJ,Guanjie Johnathan WONG,Male,Athlete,MAS,Malaysia,Malaysia,Malaysia,Malaysia,MAS,0.0,0.0,['Shooting'],['10m Air Pistol Men'],1992-08-23
116,1535925,True,MOHAMAD ZUBIR Nur Aisyah,MOHAMAD ZUBIR NA,Nur Aisyah MOHAMAD ZUBIR,Female,Athlete,MAS,Malaysia,Malaysia,Malaysia,Malaysia,MAS,0.0,0.0,['Cycling Road'],"[""Women's Road Race""]",1997-10-04
117,1535926,True,MOHAMAD LATIF Nur Shazrin,MOHAMAD LATIF NS,Nur Shazrin MOHAMAD LATIF,Female,Athlete,MAS,Malaysia,Malaysia,Malaysia,Malaysia,MAS,0.0,0.0,['Sailing'],"[""Women's Dinghy""]",1998-02-02
118,1535927,True,ALI JASIM,ALI JASIM,ALI JASIM,Male,Athlete,IRQ,Iraq,Iraq,Iraq,Iraq,IRQ,178.0,0.0,['Football'],['Men'],2004-01-20
119,1535928,True,KARRAR SAAD,KARRAR SAAD,KARRAR SAAD,Male,Athlete,IRQ,Iraq,Iraq,Iraq,Iraq,IRQ,176.0,0.0,['Football'],['Men'],2001-03-22
120,1535929,True,KARRAR MOHAMMED,KARRAR MOHAMMED,KARRAR MOHAMMED,Male,Athlete,IRQ,Iraq,Iraq,Iraq,Iraq,IRQ,183.0,0.0,['Football'],['Men'],2001-01-06
121,1535930,True,NIHAD MOHAMMED,NIHAD MOHAMMED,NIHAD MOHAMMED,Male,Athlete,IRQ,Iraq,Iraq,Iraq,Iraq,IRQ,177.0,0.0,['Football'],['Men'],2001-01-14
122,1535959,True,DOUA Camil,DOUA C,Camil DOUA,Male,Athlete,MTN,Mauritania,Mauritania,Mauritania,Mauritania,MTN,0.0,0.0,['Swimming'],"[""Men's 50m Freestyle""]",2002-02-23
123,1535993,True,CHEW Caroline,CHEW C,Caroline CHEW,Female,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,0.0,0.0,['Equestrian'],['Dressage Individual'],1992-04-18
124,1536032,True,HERNANDEZ FLORES Margarita,HERNANDEZ FLORES M,Margarita HERNANDEZ FLORES,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,149.0,0.0,['Athletics'],"[""Women's Marathon""]",1985-12-03
125,1536045,True,SALIMI Arian,SALIMI A,Arian SALIMI,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0.0,0.0,['Taekwondo'],['Men +80kg'],2003-12-16
126,1536058,True,BARKHORDARI Mehran,BARKHORDARI M,Mehran BARKHORDARI,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0.0,0.0,['Taekwondo'],['Men -80kg'],2000-07-26
127,1536064,True,NEMATZADEH Mobina,NEMATZADEH M,Mobina NEMATZADEH,Female,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0.0,0.0,['Taekwondo'],['Women -49kg'],2005-05-17
128,1536067,True,KIYANICHANDEH Nahid,KIYANICHANDEH N,Nahid KIYANICHANDEH,Female,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0.0,0.0,['Taekwondo'],['Women -57kg'],1998-08-01
129,1536157,True,MPALI Adam,MPALI A,Adam MPALI,Male,Athlete,GAB,Gabon,Gabon,Gabon,Gabon,GAB,0.0,0.0,['Swimming'],"[""Men's 50m Freestyle""]",2002-05-29
130,1536175,True,AMISON Naima-Zahra,AMISON NZ,Naima-Zahra AMISON,Female,Athlete,DJI,Djibouti,Djibouti,Djibouti,Djibouti,DJI,0.0,0.0,['Swimming'],"[""Women's 50m Freestyle""]",2003-10-10
131,1536184,True,STREHLKE DELGADO Paulo,STREHLKE DELGADO P,Paulo STREHLKE DELGADO,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Marathon Swimming'],"[""Men's 10km""]",2006-01-10
132,1536190,True,SANDOVAL AYALA Martha,SANDOVAL AYALA M,Martha SANDOVAL AYALA,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Marathon Swimming'],"[""Women's 10km""]",1998-08-14
133,1536196,True,ESTUDILLO TORRES Alejandra,ESTUDILLO TORRES A,Alejandra ESTUDILLO TORRES,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Diving'],"[""Women's 3m Springboard""]",2005-05-20
134,1536197,True,CELAYA HERNANDEZ Juan Manuel,CELAYA HERNANDEZ J,Juan Manuel CELAYA HERNANDEZ,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Diving'],"[""Men's Synchronised 3m Springboard""]",1998-09-01
135,1536198,True,VAZQUEZ MONTANO Aranza,VAZQUEZ MONTANO A,Aranza VAZQUEZ MONTANO,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Diving'],"[""Women's 3m Springboard""]",2002-08-21
136,1536207,True,ALIPOUR SHENAZANDIFARD Reza,ALI POUR R,Reza ALI POUR,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,170.0,0.0,['Sport Climbing'],"[""Men's Speed""]",1994-04-29
137,1536214,True,ALAMIAN Nima,ALAMIAN N,Nima ALAMIAN,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0.0,0.0,['Table Tennis'],"[""Men's Singles""]",1992-12-24
138,1536215,True,ALAMIYAN Noshad,ALAMIYAN N,Noshad ALAMIYAN,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0.0,0.0,['Table Tennis'],"[""Men's Singles""]",1991-11-21
139,1536233,True,YASEEN Taha Hussein,YASEEN TH,Taha Hussein YASEEN,Male,Athlete,IRQ,Iraq,Iraq,Iraq,Iraq,IRQ,171.0,0.0,['Athletics'],"[""Men's 100m""]",1998-01-01
140,1536251,True,MAAN Tulika,MAAN T,Tulika MAAN,Female,Athlete,IND,India,India,India,India,IND,0.0,0.0,['Judo'],['Women +78 kg'],1998-09-09
141,1536341,True,ANCER Abraham,ANCER A,Abraham ANCER,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,170.0,0.0,['Golf'],"[""Men's Individual Stroke Play""]",1991-02-27
142,1536368,True,SHARMA Shubhankar,SHARMA S,Shubhankar SHARMA,Male,Athlete,IND,India,India,India,India,IND,177.0,0.0,['Golf'],"[""Men's Individual Stroke Play""]",1996-07-21
143,1536371,True,BHULLAR Gaganjeet,BHULLAR G,Gaganjeet BHULLAR,Male,Athlete,IND,India,India,India,India,IND,184.0,0.0,['Golf'],"[""Men's Individual Stroke Play""]",1988-04-27
144,1536372,True,GIRMA Ermias,GIRMA E,Ermias GIRMA,Male,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,176.0,0.0,['Athletics'],"[""Men's 1500m""]",2005-01-20
145,1536460,True,ROJAS Carlos,ROJAS C,Carlos ROJAS,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Archery'],"[""Men's Individual"", ""Men's Team""]",2000-01-14
146,1536467,True,MARTINEZ WING Bruno,MARTINEZ WING B,Bruno MARTINEZ WING,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Archery'],"[""Men's Individual"", ""Men's Team""]",1998-03-08
147,1536479,True,VAZQUEZ Ana,VAZQUEZ A,Ana VAZQUEZ,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0.0,0.0,['Archery'],"[""Women's Individual"", ""Women's Team""]",2000-10-05
148,1536494,True,RIVERA Edgar,RIVERA E,Edgar RIVERA,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,198.0,0.0,['Athletics'],"[""Men's High Jump""]",1991-02-13
149,1536495,True,TAMAYO-GARZA Cecilia,TAMAYO-GARZA C,Cecilia TAMAYO-GARZA,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,167.0,0.0,['Athletics'],"[""Women's 100m"", ""Women's 200m""]",1997-03-04
150,1536496,True,ALEMU Habitam,ALEMU H,Habitam ALEMU,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,170.0,0.0,['Athletics'],"[""Women's 800m""]",1997-07-09
151,1536497,True,MESELE Worknesh,MESELE W,Worknesh MESELE,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,172.0,0.0,['Athletics'],"[""Women's 800m""]",2001-06-11
152,1536498,True,DUGUMA Tsige,DUGUMA T,Tsige DUGUMA,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,164.0,0.0,['Athletics'],"[""Women's 800m""]",2001-02-23
153,1536522,True,ASHOK Aditi,ASHOK A,Aditi ASHOK,Female,Athlete,IND,India,India,India,India,IND,173.0,0.0,['Golf'],"[""Women's Individual Stroke Play""]",1998-03-29
154,1536523,True,DAGAR Diksha,DAGAR D,Diksha DAGAR,Female,Athlete,IND,India,India,India,India,IND,175.0,0.0,['Golf'],"[""Women's Individual Stroke Play""]",2000-12-14
155,1536568,True,FAYISA Abdisa,FAYISA A,Abdisa FAYISA,Male,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,173.0,0.0,['Athletics'],"[""Men's 1500m""]",2005-04-24
156,1536585,True,GUERRERO Ilse,GUERRERO I,Ilse GUERRERO,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,156.0,0.0,['Athletics'],"[""Women's 20km Race Walk""]",1993-03-24
157,1536599,True,CHAMA Noel,CHAMA N,Noel CHAMA,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,176.0,0.0,['Athletics'],"[""Men's 20km Race Walk""]",1997-09-15
158,1536600,True,ORTIZ Ricardo,ORTIZ R,Ricardo ORTIZ,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,168.0,0.0,['Athletics'],"[""Men's 20km Race Walk""]",1995-02-07
159,1536624,True,SHAHSAVARI Neda,SHAHSAVARI N,Neda SHAHSAVARI,Female,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0.0,0.0,['Table Tennis'],"[""Women's Singles""]",1986-09-21
160,1536632,True,FALLAH Mobina,FALLAH M,Mobina FALLAH,Female,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0.0,0.0,['Archery'],"[""Women's Individual""]",1999-08-13
161,1536648,True,LOH Kean Yew,LOH KY,Kean Yew LOH,Male,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,175.0,0.0,['Badminton'],"[""Men's Singles""]",1997-06-26
162,1536649,True,HEE Yong Kai Terry,HEE YKT,Yong Kai Terry HEE,Male,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,171.0,0.0,['Badminton'],['Mixed Doubles'],1995-07-06
163,1536650,True,TAN Wei Han Jessica,TAN WHJ,Wei Han Jessica TAN,Female,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,167.0,0.0,['Badminton'],['Mixed Doubles'],1993-07-16
164,1536651,True,YEO Jia Min,YEO JM,Jia Min YEO,Female,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,163.0,0.0,['Badminton'],"[""Women's Singles""]",1999-02-01
165,1536669,True,LABIB Ali,LABIB A,Ali LABIB,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0.0,0.0,['Cycling Road'],"[""Men's Road Race""]",2002-09-21
166,1536683,True,FASIHI Farzaneh,FASIHI F,Farzaneh FASIHI,Female,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,161.0,0.0,['Athletics'],"[""Women's 100m""]",1993-01-03
167,1536701,True,TAFTIAN Hassan,TAFTIAN H,Hassan TAFTIAN,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,182.0,0.0,['Athletics'],"[""Men's 100m""]",1993-05-04
168,1536721,True,PANWAR Balraj,PANWAR B,Balraj PANWAR,Male,Athlete,IND,India,India,India,India,IND,0.0,0.0,['Rowing'],"[""Men's Single Sculls""]",1999-07-26
169,1536885,True,RICKETTS Shanieka,RICKETTS S,Shanieka RICKETTS,Female,Athlete,JAM,Jamaica,Jamaica,Jamaica,Jamaica,JAM,188.0,0.0,['Athletics'],"[""Women's Triple Jump""]",1992-02-02
170,1536925,True,HARRIS Naquille,HARRIS N,Naquille HARRIS,Male,Athlete,SKN,St Kitts and Nevis,Saint Kitts and Nevis,St Kitts and Nevis,Saint Kitts and Nevis,SKN,175.0,0.0,['Athletics'],"[""Men's 100m""]",2002-05-16
171,1536961,True,DAVOUDI Ali,DAVOUDI A,Ali DAVOUDI,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0.0,0.0,['Weightlifting'],"[""Men's +102kg""]",1999-03-22
172,1536971,True,JAVADI ALIABADI Mir Mostafa,JAVADI ALIABADI MM,Mir Mostafa JAVADI ALIABADI,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0.0,0.0,['Weightlifting'],"[""Men's 89kg""]",2000-06-22
173,1536983,True,WELTEJI Diribe,WELTEJI D,Diribe WELTEJI,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,166.0,0.0,['Athletics'],"[""Women's 1500m""]",2002-05-13
174,1536990,True,HAYLOM Birke,HAYLOM B,Birke HAYLOM,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,164.0,0.0,['Athletics'],"[""Women's 1500m""]",2006-01-06
175,1536992,True,HAILU Freweyni,HAILU F,Freweyni HAILU,Female,Alternate Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,166.0,0.0,['Athletics'],"[""Women's 5000m""]",2001-02-12
176,1536996,True,AGHAMIRZAEIJENAGHARD Ali,AGHAMIRZAEIJENAGH,Ali AGHAMIRZAEIJENAGHARD,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0.0,0.0,['Canoe Sprint'],"[""Men's Kayak Single 1000m""]",1993-03-04
177,1536997,True,MAYALA Freddy,MAYALA F,Freddy MAYALA,Male,Athlete,CGO,Congo,Congo,Congo,Congo,CGO,0.0,0.0,['Swimming'],"[""Men's 50m Freestyle""]",2000-06-18
178,1536998,True,AREGAWI Berihu,AREGAWI B,Berihu AREGAWI,Male,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,171.0,0.0,['Athletics'],"[""Men's 10,000m""]",2001-02-28
